2.161955216296476134e+00,2.987346215743126976e+00,3.199389897704548513e+00,6.435593836145235835e-01,7.700568813162982362e-01,3.419109559734313848e+02,4.657029623421146880e+02,4.157627082621719410e+02,3.216028362612105411e+02
3.258486688001005938e+00,2.411642125448739016e+00,5.492685519191843113e+00,1.240707612693672912e+00,1.116701878648525215e+00,4.687311458953355441e+02,4.913129315347592865e+02,3.916567099067373192e+02,4.414380931845042255e+02
2.603705236112195287e+00,1.647797655779096537e+00,5.891968434720273429e+00,8.704020473348164089e-01,9.578860163797116023e-01,4.770822231440185988e+02,4.788298823576306518e+02,4.372360082587345573e+02,3.099506428259531958e+02
3.958394178032619948e+00,1.816272143851878518e+00,4.021482267021251999e+00,1.444017587402143921e+00,1.358192067286644100e+00,4.300629857111385945e+02,3.083646028160413834e+02,4.905901059594318667e+02,4.625965872245222954e+02
2.790916661087205597e+00,2.221797423381111969e+00,3.916566424795925094e+00,1.052542674558124336e+00,6.933507810853284381e-01,4.040381127628154445e+02,4.955138086911526329e+02,3.281092040500930125e+02,4.307177892591829504e+02
3.459876751283038843e+00,2.936451766494363902e+00,4.052443453219741976e+00,1.384983560951760007e+00,1.482554822605106404e+00,4.110278025405769426e+02,3.293860593644026267e+02,3.526882336558639963e+02,4.050920103138957984e+02
3.488827714164266514e+00,1.735533375590785132e+00,5.767805499080113307e+00,1.116723979347690632e+00,6.792067698796874220e-01,4.367963118916774192e+02,4.730162159524729191e+02,4.503323619188299176e+02,4.475024456810295419e+02
2.415207423906099660e+00,2.509684172101594779e+00,6.691423144037868198e+00,9.558497540036076101e-01,1.087104209405707955e+00,3.219040854556388354e+02,3.167989611974718400e+02,3.066576282511057912e+02,3.186169438228861281e+02
2.885070809530491331e+00,1.077904543256842151e+00,5.447242411933794770e+00,1.427073557663353975e+00,5.194064134170607305e-01,3.214764786850429914e+02,3.216048010682118274e+02,4.937844536571818708e+02,4.352350690183081952e+02
3.592611883526052541e+00,2.608951316867096359e+00,4.540784981735163761e+00,1.343062656867155091e+00,1.229509292277082499e+00,3.701398384027735347e+02,3.300044181910294014e+02,3.780817106695599819e+02,4.163917904933263117e+02
2.519725674855239905e+00,1.300048554396028733e+00,6.511710501594009770e+00,7.359606980236376161e-01,5.113459417239506477e-01,4.950641562296631832e+02,4.030862798137691243e+02,4.065045843984298131e+02,4.102559459828646595e+02
3.313389950265292150e+00,2.079755589516701697e+00,5.047943083106376960e+00,1.332823038566637974e+00,1.234260784364049623e+00,3.123615633442128683e+02,3.757125711008091571e+02,3.571470321415451394e+02,4.716817160671253077e+02
3.241339179163273521e+00,2.343233767744665741e+00,3.067467540250223834e+00,1.033285185133135053e+00,1.209904302106689311e+00,3.538025830441810058e+02,4.880514650498727178e+02,3.967875716983600114e+02,3.800895859051875050e+02
3.847735655072023420e+00,2.111159036553872603e+00,3.149692636208049734e+00,1.494489180579162024e+00,1.278125926916961586e+00,3.653916035678137177e+02,4.827769051453880138e+02,4.113304180018924399e+02,4.703408312882190785e+02
2.439593263326933492e+00,1.018487394773011312e+00,5.409423057663699907e+00,9.924508653142445347e-01,1.238833503016096627e+00,4.720530801818999862e+02,3.501772377294000194e+02,4.127987573745473355e+02,3.420601097030324240e+02
2.456637417967632686e+00,1.789703839664105178e+00,5.673446277274264204e+00,9.354396353131562147e-01,1.349095038291701076e+00,4.889247756071844719e+02,4.846785618013025214e+02,3.795042853683165731e+02,3.706458414231643133e+02
3.079550966982562699e+00,1.784803103606076968e+00,3.853453536909911659e+00,1.215572711078149792e+00,1.069638716651356791e+00,4.862756387727500282e+02,4.396031412339789313e+02,3.238268180431196583e+02,3.934357799468486974e+02
3.650784562595567273e+00,2.315558570272314043e+00,4.630389070271183627e+00,6.768238639033719029e-01,8.397883442457265701e-01,3.521487925104734131e+02,4.613201102522295969e+02,4.247632668483129237e+02,3.368669877544468818e+02
2.703363448046193440e+00,1.563616811076762536e+00,3.662862338301754228e+00,9.415595892107457843e-01,1.287982227934004076e+00,4.409422390510611081e+02,4.436172911512354631e+02,4.722624551486915720e+02,3.336393897582617569e+02
2.799343806349331665e+00,2.684061227349580303e+00,6.570683868915232040e+00,8.363921202335022898e-01,6.563490612770480626e-01,4.524163073382655966e+02,4.509117665967254425e+02,3.690950684107573352e+02,3.454457457755246423e+02
2.378797365451980284e+00,1.239946401624810290e+00,6.640540077184354573e+00,7.996693784842021646e-01,1.185338713932904131e+00,3.311614663342933795e+02,3.964954651901749685e+02,3.738300756336938662e+02,4.733471367018668161e+02
2.991904883116767611e+00,1.637291472180187002e+00,6.162774039029732975e+00,6.867863387745003489e-01,1.373214887842942211e+00,3.370913946339111362e+02,3.251558524867868414e+02,4.616978489278383222e+02,4.617803500051433048e+02
3.252544261740450526e+00,1.398040134531255863e+00,5.603652248544169545e+00,6.686878434606550181e-01,8.911062533883619130e-01,3.760830180949398596e+02,4.629453538462076381e+02,3.633168951930783805e+02,4.284271486485039873e+02
2.641293919909671217e+00,1.224156477583757230e+00,4.617353931258895372e+00,1.007262056052272259e+00,1.368688061749344875e+00,4.210480023763327040e+02,3.476296654670941848e+02,4.254252869532352861e+02,4.510686590963697995e+02
2.559711704476686389e+00,2.905481504572702711e+00,6.324403207883077194e+00,1.498483034710184736e+00,5.952898600330700507e-01,3.161759979235605442e+02,4.450904817998764429e+02,4.541960143558908953e+02,3.220913037777461341e+02
3.219046877389552641e+00,2.477361933368417368e+00,6.148744766518335680e+00,1.089706150328680456e+00,8.309637707981427646e-01,4.638380882565437560e+02,3.159971327597094160e+02,4.318680919180170008e+02,4.787190599233652506e+02
2.842685989523784151e+00,1.461855371671583859e+00,5.412258274774598199e+00,1.276308735713257203e+00,1.178047992834874602e+00,4.552220114825549899e+02,4.144610172500451881e+02,3.077800781984448690e+02,3.273274216964231300e+02
3.755550759211635281e+00,2.361074157367241355e+00,5.191198986692096895e+00,9.898097249329986802e-01,1.428229777162361103e+00,3.884615471695742599e+02,4.608245719195850256e+02,3.648518258387888977e+02,4.725772530956710966e+02
3.439875816980899614e+00,1.676787720287438832e+00,5.458901428558220914e+00,1.429530964261136905e+00,9.933074705049635966e-01,3.470486006492616298e+02,4.814476693444719899e+02,3.437041863641686064e+02,3.643080610548949494e+02
3.209560396642844537e+00,2.759371974301894070e+00,3.144304710548428972e+00,1.124359378810123822e+00,5.841122970452526930e-01,3.900407001724437919e+02,3.375219215875774239e+02,3.719310982824361531e+02,4.107507752091098610e+02
2.173954905664420512e+00,1.658332272912551808e+00,3.636433477229117806e+00,9.388740773513211124e-01,7.631169240121984387e-01,4.424293199386071365e+02,3.209122593449612850e+02,4.862098271888536374e+02,4.443878097318662412e+02
2.206988854840529868e+00,2.345474254729860597e+00,5.467787602571082317e+00,9.784614982906401082e-01,8.370884573256609507e-01,3.169889925056313587e+02,3.437698805910728197e+02,4.174136787754496822e+02,3.027578091245742939e+02
3.810375640838713274e+00,1.592915467975561938e+00,5.572251736639790565e+00,5.815766415183116766e-01,1.304721164808313905e+00,3.429361594213638682e+02,3.822253708322432431e+02,4.728966147422536324e+02,3.836796884028877344e+02
3.852521631779493028e+00,1.912345085273667644e+00,6.199807361522970517e+00,1.064729360803746250e+00,8.132321571796430337e-01,4.455054609511857961e+02,4.920154251535606136e+02,4.956592215656933149e+02,4.666746642511917003e+02
3.835168552031706035e+00,2.621530967825413505e+00,4.002704479467269039e+00,1.079230241572606719e+00,1.252985982781822383e+00,3.833305396330599137e+02,3.285410647743730124e+02,4.647489377044063303e+02,3.346532272987719239e+02
3.026450540614495921e+00,1.691115465889903691e+00,4.994463758075459836e+00,1.262245866604241318e+00,1.356615818814710828e+00,3.017885640422920233e+02,4.673930431029800161e+02,3.409729436989973124e+02,4.242381753252927297e+02
3.757670690495674926e+00,1.382950194049916259e+00,4.078112307253663360e+00,7.021033929897364523e-01,1.208403592009818173e+00,4.249793140796815578e+02,4.133256640134817417e+02,3.444382330786303328e+02,4.744080169502057061e+02
2.466947823730170519e+00,1.663058639015874363e+00,4.221413492394838762e+00,1.001603661604382189e+00,9.901425505633005830e-01,3.780693180926904802e+02,4.041419897875048832e+02,3.424142423374152600e+02,4.565229167915549624e+02
3.060487735202619852e+00,1.479300195832092824e+00,4.373480622791914740e+00,9.705955276429982792e-01,1.191520613307350374e+00,3.970607383423993042e+02,3.835213143698784961e+02,3.682787838289795559e+02,3.756243590542375728e+02
2.017816182666641645e+00,1.100467906067089663e+00,3.028997663887984526e+00,1.232268786423549756e+00,8.301377883250056211e-01,3.358554401982804052e+02,4.665554984644359138e+02,3.189633854526630330e+02,3.407913319173241575e+02
2.865756519404277114e+00,2.239702539955143124e+00,5.157329393016436114e+00,5.662172923560874205e-01,1.195660905383753470e+00,4.778487197292105293e+02,3.854424228706022859e+02,3.181452726568225557e+02,3.627277896275333546e+02
3.319162290864711373e+00,1.065629071840425990e+00,4.488825429414519341e+00,1.474397247240226250e+00,9.414824257498115578e-01,4.236926055744963264e+02,4.861913548427742171e+02,4.215274699926921471e+02,3.394831894074028469e+02
3.715515474758104286e+00,1.249168349335784134e+00,3.776446470422607504e+00,7.964270508563862094e-01,6.339506144137072585e-01,4.983378603532236184e+02,3.445917521602656279e+02,3.563704414718984594e+02,3.642359726961018396e+02
2.375605353989053814e+00,2.968036662007888626e+00,3.949336861393355935e+00,1.022032568849568168e+00,1.449440854048273053e+00,3.481472832565842168e+02,4.640492654104886014e+02,3.782375284768676238e+02,4.490723350215338883e+02
3.645964707698152729e+00,1.186464034006131651e+00,4.179560804459438117e+00,5.182392620971717490e-01,7.426711423964916792e-01,3.600748789935993841e+02,3.224120845087914518e+02,4.800292244498643868e+02,4.186700470143513257e+02
2.820428039373962026e+00,2.044222308242600317e+00,6.011659820197837512e+00,1.099657822515704098e+00,5.751728375905118540e-01,4.189440675318821263e+02,4.411609780876802347e+02,4.003509876747561975e+02,3.692377163500623851e+02
3.326202149790255191e+00,2.851431618582563665e+00,3.611360848975387672e+00,7.038134029313407591e-01,1.199810554995560441e+00,3.168840935245169703e+02,4.527234888072772492e+02,3.273210755212026584e+02,4.811167974343607057e+02
2.402877716580841927e+00,1.334896090228630872e+00,6.463516316103627091e+00,8.177056082275314663e-01,1.174859917497705020e+00,3.717975626246784486e+02,3.196743730695277463e+02,4.456731221934196583e+02,3.766655974032167933e+02
2.255124691091827227e+00,1.868443251946843020e+00,4.952806917387190921e+00,7.374110688621114962e-01,6.995482440091149723e-01,3.058971012441595008e+02,3.909871556819787770e+02,4.116919626100070673e+02,3.466214823348310574e+02
2.184467221523070268e+00,2.802969730270594262e+00,4.558599625295681079e+00,1.333923228468900213e+00,1.314320874551182294e+00,4.293663001398657570e+02,3.922863261405875051e+02,4.363473979295337699e+02,3.868915729025114842e+02
2.806846209445596152e+00,1.630399447396773560e+00,6.778595977018834873e+00,9.027535078124441226e-01,1.001546186491176105e+00,4.452390888404548832e+02,4.417621094329062998e+02,3.617942086509723936e+02,4.862647324164182123e+02
3.996365016308867535e+00,1.047198346660924040e+00,3.183445144294865248e+00,1.423230899807691241e+00,1.263740958052203434e+00,3.767910807378304412e+02,3.695964367886328432e+02,3.973697501692858509e+02,3.493869791790363024e+02
3.336932789916256858e+00,2.095250532168833058e+00,5.546256371546153474e+00,1.391973947508537313e+00,9.240226558364733611e-01,3.178308326077628863e+02,3.986263837189104606e+02,3.293485605401098155e+02,3.427036585387461969e+02
3.599143285355021149e+00,1.889453092295347858e+00,3.973954023903711885e+00,1.182742282245044407e+00,9.625757024587332511e-01,4.884847861682855523e+02,3.666585506597232325e+02,4.920438607065960923e+02,3.895946151465785761e+02
2.831629834732686923e+00,1.423532970915531992e+00,3.384256226449399385e+00,1.381173548292795372e+00,9.354675728291114156e-01,4.477624456609248682e+02,3.824660034884931292e+02,4.547269471757854262e+02,4.029707914020721660e+02
3.929786996472598659e+00,1.511304148429644556e+00,6.725093782894242089e+00,7.566537395391855769e-01,7.140717651883381478e-01,3.277294133171498061e+02,4.348686601914207017e+02,3.103796906975321690e+02,3.263802946354960568e+02
2.765955983606434909e+00,2.738687138519418696e+00,6.405748104732424508e+00,1.119558543508138770e+00,8.053792757922928480e-01,4.311241179800404097e+02,4.990433440916588665e+02,3.373045333775658037e+02,3.650566201889461695e+02
3.881195545906065192e+00,1.507524283089075157e+00,6.844294547085290503e+00,8.191120093800740021e-01,9.297755449339838441e-01,4.119269090813695584e+02,4.215394630328108292e+02,4.566484460635869027e+02,4.639410831146757914e+02
2.749898948355461670e+00,2.618119192872748080e+00,3.445316916558549547e+00,1.247704200399803343e+00,1.332815680046634199e+00,3.500304692676268132e+02,4.067720306627840614e+02,3.788768475063619121e+02,3.550315955891577460e+02
3.840077507270670765e+00,1.946517575315417581e+00,4.415311084828878130e+00,5.010704155275393923e-01,1.328883947618053174e+00,4.232921248402308265e+02,4.940535211610767874e+02,3.891391894597948067e+02,3.193845762612633621e+02
3.236189727477526645e+00,1.278776831621117882e+00,6.539127424586159698e+00,1.403269278840731049e+00,9.645094814333183830e-01,4.788126846525773317e+02,3.679760580080342720e+02,3.983455864575325336e+02,4.000069507956791881e+02
2.913182087283678001e+00,2.039865921999878928e+00,4.799434252164540560e+00,1.321126503230928062e+00,6.281873409758849114e-01,3.866249143393440022e+02,4.093987386088284666e+02,4.976715787344656405e+02,3.661477226115146664e+02
3.869365529548117522e+00,1.773435404979817775e+00,6.760979916973937520e+00,9.050593223070362292e-01,1.446016964761219104e+00,4.534698005452158895e+02,4.886010717108167114e+02,3.548225430580143325e+02,4.799099059655096084e+02
3.425400696701966119e+00,1.264391399025013296e+00,4.107108500085946190e+00,5.677563401687601985e-01,1.365286973566295137e+00,3.642917174103371281e+02,3.799366218527080719e+02,4.197115450696926473e+02,4.853113197097236480e+02
2.050589859269542181e+00,2.418853058719544258e+00,6.251110169114806325e+00,1.373392861247965335e+00,1.168551681438256162e+00,4.391638838483036125e+02,3.589294019702756486e+02,3.225173587448390435e+02,3.770690413665053597e+02
3.353802824777239344e+00,1.027013626376679367e+00,3.695326078063603248e+00,1.071216207958783695e+00,5.490681447895199296e-01,4.548717862379927510e+02,4.165265667541346488e+02,3.010056319858358052e+02,4.077884888359251931e+02
2.044882141939392106e+00,2.950801257583756332e+00,4.097255696310527995e+00,6.149600343088318377e-01,6.059638111706747710e-01,3.708651652402873538e+02,3.993624865153415158e+02,3.665563324613306690e+02,3.434721316002169260e+02
3.610668498869361365e+00,1.136258474520563944e+00,6.627314175019641596e+00,1.168153536271742343e+00,6.538603930534419018e-01,3.923756991850685836e+02,4.312894033937717495e+02,4.311110831358906808e+02,4.232218760203783177e+02
2.061947212049208833e+00,2.720705335394891122e+00,4.818916611775168946e+00,6.483712225393359896e-01,6.753492472499482702e-01,3.441602358522221152e+02,3.770451524515015649e+02,4.496296607571504182e+02,4.596374786395358001e+02
2.190002791585290876e+00,1.453864722425324718e+00,6.860247252337398294e+00,5.491962980362792290e-01,1.324923797735549247e+00,4.052654591910217050e+02,3.409592294170629430e+02,4.777759114880316247e+02,4.607451295208514921e+02
3.736495064059053739e+00,2.676590727811101633e+00,5.610095341879018704e+00,9.092947858610824774e-01,1.053695906652113212e+00,3.734758497320931951e+02,3.317786463566127395e+02,4.620689165636798634e+02,4.821049454080159649e+02
3.109469243324206378e+00,1.163639577312474360e+00,6.981101087618458045e+00,1.227273508757814380e+00,6.117143960341993036e-01,4.274855973566005218e+02,4.651437151770142009e+02,3.405087763400377412e+02,3.088066537552080035e+02
2.815291153929020407e+00,2.916079003045868312e+00,4.307529493755259509e+00,8.907384137985304706e-01,5.037925041558241057e-01,3.949641249841522495e+02,3.916102585882398444e+02,4.873835435276367889e+02,4.427000111762990855e+02
2.306706841770195915e+00,2.021805684325657548e+00,5.560486391499493308e+00,1.325691166464100235e+00,1.011447160113320809e+00,4.175946227529133239e+02,4.994814329463866898e+02,4.224634407940461642e+02,3.656857027291423492e+02
3.293193963748299424e+00,2.998695460674344559e+00,6.802096792254331170e+00,6.487430831749192439e-01,6.498726055139856239e-01,4.672509114200163935e+02,3.201205835774034654e+02,4.636389113923595460e+02,4.014351555034949115e+02
3.561974221849009581e+00,1.050031503409395217e+00,3.806829334886792537e+00,9.496900417513265413e-01,1.390673078334544677e+00,4.763297776721021251e+02,3.418283333382604496e+02,3.019470235133572373e+02,4.507571507080566562e+02
3.802953145444276206e+00,2.031137010608964122e+00,4.161949621823945122e+00,1.272197307745487560e+00,1.343746628014836908e+00,4.327137108265820871e+02,4.550182911308056646e+02,3.205255899018754917e+02,3.875535536832887828e+02
3.194393321397418717e+00,2.236073303610486285e+00,3.428656719073774894e+00,9.262968613614588342e-01,1.065915753336105887e+00,4.612823846849615279e+02,3.904472839352021651e+02,4.694175624833106895e+02,3.042306043692614708e+02
2.842101146195388228e+00,2.780988109026600874e+00,4.932480508045449241e+00,5.914137412760805956e-01,7.547161186828823531e-01,3.587757516620492879e+02,4.440891022360559646e+02,3.854538760224199336e+02,4.059663667930138899e+02
2.964309902149610654e+00,1.015786766848803424e+00,5.862852959916496687e+00,5.858993049522968066e-01,1.323219029717565220e+00,4.700385082027556223e+02,3.721563230305146135e+02,4.377099231194243885e+02,4.945214777171639184e+02
3.919376215302456501e+00,1.882714894397994332e+00,4.676109161759471000e+00,1.243352583757669994e+00,1.132048312477301533e+00,3.782210046936390881e+02,4.686834078470477607e+02,3.904307060198261183e+02,4.129217131529422886e+02
3.690724891221382364e+00,1.146757845997643299e+00,5.301216264981474247e+00,1.059323027874323975e+00,1.217030016706065698e+00,4.494393307663063410e+02,3.128934389888319743e+02,4.037182562505465171e+02,3.052092187572687862e+02
2.453454046804538269e+00,1.548197378123788326e+00,4.835885985950017840e+00,7.309910430754007482e-01,8.899571075151739841e-01,3.793666577244721907e+02,4.182483209183384929e+02,4.718313886770997669e+02,3.520019854239997130e+02
2.720907184323623884e+00,2.651885454955634991e+00,5.010128932503342014e+00,1.292893270727476729e+00,1.451960593881579831e+00,3.725489111011759746e+02,3.032850312565619788e+02,3.848003732665923735e+02,4.963425636646329622e+02
3.177344938158202403e+00,1.243568363335614269e+00,5.028008799305725418e+00,9.459555116547284648e-01,1.423987886337658049e+00,3.623053042907756662e+02,3.322117861705589803e+02,4.834367371858950264e+02,3.382935333078971780e+02
3.925389813967133712e+00,1.405658163105824476e+00,4.533870324222566417e+00,6.034496750475943916e-01,6.629497723755963801e-01,3.140390802133302941e+02,4.334719710288102306e+02,3.364590180527295615e+02,3.201643429082926673e+02
2.528526627876571453e+00,1.210146197646078781e+00,3.625909775427102133e+00,7.733544669993306364e-01,5.516795552713003037e-01,3.363875073508093578e+02,4.356293645897438864e+02,4.281543708498716114e+02,4.620260787917419520e+02
2.220605192422671514e+00,1.391565641256617081e+00,5.023802212394615552e+00,5.593335611783958328e-01,1.310300059959676133e+00,4.502527462129938840e+02,3.961167984704596847e+02,3.257666254171624018e+02,4.559249405960177342e+02
2.001201131454181326e+00,1.608766290972405866e+00,3.322992957300940020e+00,5.765875159279906237e-01,1.202350619060050363e+00,4.490318426733897468e+02,4.269245602473054078e+02,4.302725594995278584e+02,4.376091746044087927e+02
2.971507019631185020e+00,2.415505137628290555e+00,4.905138604985509687e+00,9.675334940269019190e-01,1.406274649902153229e+00,3.937591608800585163e+02,3.587112776798421692e+02,3.591088409043791216e+02,4.839799317834734325e+02
3.130509937984157887e+00,2.488531925025695202e+00,6.355879545950776865e+00,1.337389439976026662e+00,5.134062052806515064e-01,3.979047818830964616e+02,3.282813541897772893e+02,3.815448554362095024e+02,3.904394046046820108e+02
3.409355429962625195e+00,2.165630563838075062e+00,3.833928064520712553e+00,7.887106172144444649e-01,6.849364053298788724e-01,3.021616078678960093e+02,3.875240461676435757e+02,3.822486164951480987e+02,3.181325762751192201e+02
2.059766812795407187e+00,1.118193147969136492e+00,6.949339462659539279e+00,1.172338654037396788e+00,1.393800423218531481e+00,4.871034553330304107e+02,3.225688552363410508e+02,4.734919172859763421e+02,3.965038332193017254e+02
3.300554432226959101e+00,2.754790103988879135e+00,5.936153989415227983e+00,5.956962244225003644e-01,5.877940103709420328e-01,3.377180950536286446e+02,4.359371972276494489e+02,4.143230182628843750e+02,4.580609980986290566e+02
2.940211954774707426e+00,2.958712900025074699e+00,3.114873551931470530e+00,1.376613003170597871e+00,1.018296583780606612e+00,4.561843051205063375e+02,3.462502490342620263e+02,4.787730460256345850e+02,3.317199041684604595e+02
2.934124043169142659e+00,1.000566153464854002e+00,5.711100193995443774e+00,1.400059890851049538e+00,7.101394734907056083e-01,3.633972430164369598e+02,4.876104662888437815e+02,3.513622204648200409e+02,4.083302789248193108e+02
3.149599390813643485e+00,1.377278187295201572e+00,5.273549085401932679e+00,7.164624641319485843e-01,1.093535432022994858e+00,4.818944226869783165e+02,3.669664008758722957e+02,3.555650090655776694e+02,4.006449610493265823e+02
2.696179671046920578e+00,2.940692870766285161e+00,5.170870388969858844e+00,1.103991524733431984e+00,1.284177122332889276e+00,3.409845016190669753e+02,4.294819609989995683e+02,4.711949488398098538e+02,3.288421339193238282e+02
2.027029329196265994e+00,2.890266867689943453e+00,6.117532720692951287e+00,1.206402642579325502e+00,7.248218340776562130e-01,4.962518513571061476e+02,3.619260137206129002e+02,4.235407965688373793e+02,3.370131439934425543e+02
3.444483633070095863e+00,1.625421170193873888e+00,6.747702634945147437e+00,6.113779272665831321e-01,1.420538262205270907e+00,3.110100274577796995e+02,4.179635841249869941e+02,4.290378139172030387e+02,4.450903540722663365e+02
3.865694005193312854e+00,2.273811346334060790e+00,3.487809446928070933e+00,6.351298793361213058e-01,1.463271069286747217e+00,4.360023890268688547e+02,4.631001490612393923e+02,4.947052423313160716e+02,4.205137622930872681e+02
3.187972444566218755e+00,1.990766496642530470e+00,4.224533937063298161e+00,1.454783105086870698e+00,8.194803223027596895e-01,4.091848540807254722e+02,4.602762371262689385e+02,4.031633619581806443e+02,3.742153211936238222e+02
3.479563479547859828e+00,2.707577520018995099e+00,6.065224402964899397e+00,7.705214852277879611e-01,1.124885981524069933e+00,4.825634396439401144e+02,3.059491726035697639e+02,4.913679896475699138e+02,4.433192541393953547e+02
3.351510544393592195e+00,2.516956088632074984e+00,4.207798240381652732e+00,8.401025465741047693e-01,1.456783844942822537e+00,3.928031221137578655e+02,3.414644658600831235e+02,4.772937766410756240e+02,4.411550040467827785e+02
3.616379245671313747e+00,2.911779447698352730e+00,6.046392984474016075e+00,1.399739692543491509e+00,6.652883714459588704e-01,4.588394764586370229e+02,3.491637701584702427e+02,3.081942070713748194e+02,3.061011884837561752e+02
2.579335120298449802e+00,1.709343357900465321e+00,4.887187454958368704e+00,5.224102324765896865e-01,1.077479929113057011e+00,3.329245305392467458e+02,3.327416382986325516e+02,3.231700382613332749e+02,4.985174691516829739e+02
3.877928046908271309e+00,1.144812649732730003e+00,6.833211911498125346e+00,1.412471636888445570e+00,6.709344754390329513e-01,4.874497396562153426e+02,3.344016657921477531e+02,4.092315972426317217e+02,3.075394277182267047e+02
2.217305303761677227e+00,1.084201126833993944e+00,3.082731264125973425e+00,7.467555303347725992e-01,8.255858397448073704e-01,3.132108183679064268e+02,4.562717334383303296e+02,4.790315651051861323e+02,4.315777614224383569e+02
3.661343302845578407e+00,2.157222071052413703e+00,4.946314350388230530e+00,8.467652909791230087e-01,5.627365892352025334e-01,4.797143935618657906e+02,4.342901022824755728e+02,4.122012064651559058e+02,4.591632593971819460e+02
3.741382031089891314e+00,1.554463634095593516e+00,6.444066141387580160e+00,1.339644554119049591e+00,1.101963157181082842e+00,4.136031718827949817e+02,3.748122883623099710e+02,4.674096053734717771e+02,3.255029427356833480e+02
2.087073056572226637e+00,1.963571716354590269e+00,3.544932397833283400e+00,1.128047476751887324e+00,1.012508946084420103e+00,4.316679583969441296e+02,4.554651762504026919e+02,4.795296809049874014e+02,3.955863329053719326e+02
2.140889331756902880e+00,2.869194922980931484e+00,3.294436814906243072e+00,1.114090693565328749e+00,5.215544686806931063e-01,4.204756026260969293e+02,4.210947309403171630e+02,3.208503758333918654e+02,3.537540134094780910e+02
2.956050248099979960e+00,1.055186465420008046e+00,5.090768031453741571e+00,1.204222487251570328e+00,9.127745557489916894e-01,3.043026803499475363e+02,4.530262440926646832e+02,3.130507741917741669e+02,4.482932671091321026e+02
2.483768548240916640e+00,1.111336580009898656e+00,3.407346288247893984e+00,6.646907581151673128e-01,1.431905717802094635e+00,4.104402544298570774e+02,3.037012665972951027e+02,4.524178197517680360e+02,3.602551851797176141e+02
2.164487305730046884e+00,1.229069672905780175e+00,3.178438653155769344e+00,6.883154916500819898e-01,1.434638014694804120e+00,3.231273161271437857e+02,4.706619603677685859e+02,3.726298573626128814e+02,3.991251226661790952e+02
3.912861702874417702e+00,2.171752996959976922e+00,5.113920608226834474e+00,1.449991001528510459e+00,9.451139244416815188e-01,3.351386754419282283e+02,4.971271141157121178e+02,4.408206217516589618e+02,3.511058140131376604e+02
2.754746482099368343e+00,1.489027622299026188e+00,4.900965670970606425e+00,1.108571767796409535e+00,1.082164653207327465e+00,3.287296746790260045e+02,4.100731416815340253e+02,4.154234940413267054e+02,4.394456432101474093e+02
3.339713882968253778e+00,1.093098098826532194e+00,3.900275828887383334e+00,9.219627240696662840e-01,6.023372313113947163e-01,4.852497492671207056e+02,4.151539828937462175e+02,3.879704626218045860e+02,3.785073146000466409e+02
3.398273051231671893e+00,1.348248817155638823e+00,3.557121948867735473e+00,1.061476010191952035e+00,5.461553341432761055e-01,3.041633224573249663e+02,3.971389699965676527e+02,3.769974979911984292e+02,4.062646833157679680e+02
