2.731684931059181309e+00,2.027563964498352078e+00,3.227932185858000569e+00,4.756647851333462995e+02
3.425625193619534770e+00,1.907385376364530316e+00,4.935561966820910307e+00,4.217554374392714749e+02
2.798858577634161016e+00,2.391333680724982536e+00,6.447903745066801307e+00,3.262056396990740268e+02
2.045833374925391634e+00,2.722014806787045771e+00,4.634987591857579581e+00,4.880020898928819975e+02
3.405596098761597634e+00,2.958541132293432518e+00,3.779831928756573589e+00,4.557216776015130790e+02
3.829067395794923279e+00,2.212141145752098303e+00,6.616936016924776176e+00,4.955429516109851420e+02
3.616258849381624785e+00,1.800907576599231508e+00,3.406687137110014252e+00,4.255587841111892544e+02
3.509025674178163356e+00,2.961177495930435555e+00,5.586084667286693062e+00,4.414417905527891435e+02
3.773852807803094844e+00,2.346792400495409936e+00,5.280138367109542763e+00,3.061327081885539769e+02
2.469210019266567357e+00,2.569655930948004041e+00,4.307028045523873416e+00,3.102093737731944998e+02
3.526303735135065232e+00,1.117094269712890053e+00,3.061440435566868956e+00,3.667445966308899870e+02
2.117859554666229549e+00,1.169389172179452263e+00,5.807848522808160219e+00,4.064240874019442913e+02
3.006328970257913458e+00,1.678235054551009853e+00,6.577751864716944397e+00,4.278111205113621622e+02
3.858010210926371641e+00,1.510146634188795911e+00,6.112512226262554194e+00,3.807960598981478029e+02
3.879417127746499716e+00,1.788383087948234085e+00,5.642395612120003179e+00,4.506651337840293081e+02
2.064350014857396332e+00,2.528446406824470749e+00,5.300425887036896100e+00,3.423881598708571801e+02
2.038293247127838104e+00,1.328587747561658094e+00,5.947330696777351378e+00,4.715296900460895131e+02
2.767097482892422633e+00,1.980612844352524604e+00,5.720970340203864524e+00,4.662910873798404054e+02
2.014509591027737745e+00,2.443567410069576340e+00,5.279855112364439940e+00,3.773684247948701795e+02
3.643203217805727867e+00,1.742335527820588759e+00,4.234491492016542402e+00,3.504736637264491037e+02
3.269171723744371594e+00,2.798743850169087999e+00,5.457445601954020731e+00,3.651114787202151888e+02
3.902845866541442277e+00,1.406589694769859733e+00,5.041790394711216372e+00,3.442639826304646249e+02
2.454716335038484853e+00,1.931651265345521118e+00,5.430780335421239613e+00,4.397613963981590359e+02
2.758223257304126097e+00,2.351248979271537642e+00,3.800039207635280913e+00,4.118323801561874120e+02
2.514571440435428684e+00,2.946493432997415951e+00,3.618850054824243045e+00,3.399046438717447245e+02
3.974949338855517489e+00,2.338905068413233757e+00,4.754377500355561281e+00,4.928366066381923929e+02
2.840339995011789576e+00,1.003434604606380454e+00,3.199126343553255314e+00,4.998734259559330440e+02
3.678893663101636236e+00,2.732151166335023085e+00,4.054516626712623584e+00,4.024110255410504919e+02
3.458108678604951969e+00,1.912556355865635549e+00,6.651953220919020637e+00,3.313018390115487364e+02
3.293519744689232809e+00,1.628295981048521135e+00,4.648512301764621490e+00,3.359553581309567107e+02
2.354152654572338133e+00,2.624712338635735165e+00,5.777538256468044864e+00,3.136530517573141310e+02
3.214822682123989583e+00,1.356364276154209847e+00,6.660744036037558935e+00,4.905716738273874853e+02
2.820712451498434525e+00,1.052759735305185407e+00,4.085893331663687178e+00,3.912877999859822467e+02
3.753392816709339996e+00,2.761413555273979803e+00,3.003056615267619467e+00,3.270228499815644341e+02
3.083775519097311513e+00,1.765500825093356596e+00,3.266564737302541488e+00,4.636731443142087983e+02
3.329559932007642775e+00,1.943701491331098374e+00,5.086035755826095794e+00,4.053577010675907104e+02
3.604392528948685559e+00,1.553526004837805896e+00,5.034053276288393164e+00,4.614774154653968594e+02
2.873300420475880745e+00,1.827376001821823248e+00,3.044930321924772088e+00,4.236970526141299160e+02
2.494688338429270402e+00,2.257007368168571837e+00,6.798865459042803039e+00,4.426185317674533053e+02
3.279445985158650601e+00,1.897784446569719119e+00,5.247499760454097384e+00,3.112239395084773719e+02
3.370269858247060490e+00,2.788393790857933929e+00,3.711713578099773425e+00,4.245427007711633678e+02
3.982382326812638595e+00,2.595955139731815908e+00,4.709376735623512999e+00,4.521716199080163392e+02
2.246309568218298747e+00,2.772491652624276881e+00,4.899177357847881886e+00,3.788442128883997952e+02
2.885572327126576742e+00,1.755919809254801844e+00,6.255312007982817057e+00,4.077212426390980227e+02
3.918317835921768300e+00,2.086582885961115963e+00,5.066267336123184251e+00,3.370838851669063843e+02
2.553695555598703315e+00,2.864097765058511769e+00,3.256704614323708391e+00,3.694391232827721296e+02
3.141086043986142329e+00,1.979360418970195656e+00,3.899917078827645600e+00,4.295347357059803244e+02
3.553027688459316380e+00,2.714361861992800939e+00,6.637448167862544324e+00,4.648299271950213551e+02
2.186982488839471994e+00,2.077406051234280238e+00,6.381100863209921314e+00,3.028632672367623400e+02
3.579036372897274276e+00,1.411228675632518748e+00,5.965227656464802131e+00,3.056954651738547568e+02
3.434172143585789705e+00,2.751499466332886890e+00,3.291739805219466408e+00,3.515640041308854506e+02
2.918115813226695998e+00,2.898246653716564758e+00,6.734221461369397588e+00,4.460898676393657070e+02
3.045418636234336063e+00,2.926556278651842646e+00,4.822763582982386943e+00,4.894632716138439719e+02
2.317414465912634558e+00,2.823104638963618740e+00,3.153061805115466854e+00,4.080942248551961029e+02
3.052569672130044154e+00,1.065519033342507971e+00,5.463707328672164465e+00,3.857876360791054253e+02
2.167397767893231020e+00,1.304408533290934091e+00,4.557966300206089727e+00,4.361386163850340267e+02
2.997259380806266194e+00,2.179758659465261594e+00,3.337788833852139092e+00,3.585595101164653897e+02
2.681530421907451167e+00,2.812961810531795059e+00,3.131290170049918498e+00,3.736577773519576908e+02
2.262135312149259114e+00,2.429362687355546502e+00,4.212202148672829161e+00,3.938777702952006052e+02
2.328016444433847809e+00,1.639363756976938369e+00,6.952750761277296299e+00,4.783004984335896097e+02
2.345975870464604096e+00,2.284468772192891350e+00,4.569686805375262395e+00,4.604030866275670633e+02
3.396843983495005048e+00,2.104503646961581431e+00,5.377536125875536754e+00,3.896081296840055757e+02
3.724202620874142333e+00,1.252946130485226739e+00,3.590495904876083166e+00,4.702656360153283686e+02
3.039256721356904833e+00,1.201211442954055242e+00,6.288099162761161764e+00,4.301964597469784621e+02
3.332462277207711487e+00,1.496223702996856586e+00,6.417886400757529586e+00,4.475508640645911100e+02
3.995692844365290597e+00,2.544743481618138237e+00,6.195486787423051922e+00,4.125785352963110881e+02
2.809011459035737790e+00,2.203938164324961591e+00,5.141613833056638327e+00,3.524571867853375124e+02
3.361417350237056567e+00,1.528089687376358086e+00,5.822867223946410320e+00,3.825023318315557503e+02
3.838863723205125922e+00,2.852828387512454711e+00,4.325815712442439676e+00,4.388977323047895993e+02
2.303384601379086405e+00,1.106694636711554658e+00,6.802125935686569314e+00,3.218588252532807701e+02
2.586840176744722442e+00,2.991145906752866512e+00,6.422248502512112545e+00,3.012693392288005043e+02
3.254842944488807177e+00,1.923887156194843406e+00,6.903929330504039896e+00,4.867825891550266988e+02
3.651681416735699237e+00,1.991278718934243575e+00,5.981358224011289693e+00,3.407683317843188888e+02
2.360756536773297221e+00,2.742097663471469549e+00,5.679644993987633228e+00,4.156375998205165843e+02
2.274864393799154616e+00,2.370092498601040987e+00,3.678497406474366294e+00,3.241776983169426671e+02
3.892258833781915062e+00,1.700586925285152429e+00,5.703750566034667457e+00,4.747359879244111198e+02
2.410321432451882018e+00,2.242160101163972463e+00,4.161326536253438846e+00,4.843144612388301766e+02
3.237288417268010310e+00,1.395823575981565812e+00,4.678903130152539447e+00,3.636811913828472029e+02
2.628235521508121231e+00,2.437109018503151425e+00,4.909756512734301026e+00,4.102373294148146670e+02
2.481266992102882263e+00,2.059119463349507129e+00,4.023287556200084047e+00,4.186032107787905261e+02
3.223500855179595170e+00,1.779924529506523356e+00,3.434403416730951175e+00,4.856526534091318581e+02
3.183285978692572904e+00,2.386191338468470757e+00,5.905280618199435061e+00,4.203536972998114152e+02
3.960643341392465988e+00,1.228337862674435010e+00,4.877743401473275675e+00,3.994527664360082326e+02
2.909700654211036408e+00,2.988095599989203599e+00,4.186324663959323011e+00,4.281989545018328727e+02
3.129540241962883940e+00,1.842483685927920112e+00,3.544112362065645616e+00,3.169249178388632799e+02
2.541806739281583294e+00,1.039495114330393877e+00,5.113410328731990084e+00,4.948910248698923056e+02
3.941554792592955714e+00,1.199060628527137684e+00,3.483469570770268753e+00,3.964248616800263676e+02
3.164130686983642526e+00,1.583078822146344322e+00,6.753794771022143095e+00,3.612993832317640113e+02
3.487307031583607220e+00,2.306309080303757142e+00,5.516047963910513552e+00,3.728921621151667978e+02
2.601782957799416707e+00,1.543584202445975828e+00,6.080906156166925314e+00,3.205240467696168025e+02
2.216478990314666220e+00,2.906774020410824999e+00,4.983879732981048249e+00,4.802105976746825036e+02
3.560388544297983238e+00,1.019734330281089507e+00,6.042052753891917760e+00,3.142084235745347769e+02
3.138588277256343595e+00,2.661359297749165798e+00,3.477322723847867447e+00,4.625028762692672899e+02
2.157026748146327222e+00,1.723127937298190027e+00,5.934003265782381575e+00,4.134023376971229027e+02
2.610241795278265720e+00,1.870513747296763229e+00,4.842077210529710740e+00,4.375352136841303832e+02
2.433310377824406956e+00,2.469656350888557839e+00,4.298254964577765236e+00,4.728155815277823422e+02
3.957597842522291742e+00,1.732443376064715546e+00,4.257552564826040609e+00,3.037137525373366316e+02
2.749553402508515543e+00,2.838477322176014894e+00,3.981089992175649517e+00,4.348158307202160699e+02
3.932915546211804170e+00,1.797956121413227581e+00,5.401162954803725214e+00,3.846457627559058778e+02
2.963389994956073359e+00,1.269207785366763153e+00,4.395125439500436215e+00,3.492383070689306237e+02
3.620927163154050721e+00,1.577849656363284891e+00,6.235896855889107471e+00,3.305178906883240302e+02
2.339222618273862242e+00,2.007073320568234287e+00,5.203976434666275352e+00,4.688132975889797081e+02
2.397525155471064373e+00,2.033007564739665263e+00,4.480933985458158020e+00,3.921013449836465270e+02
3.380482389891426465e+00,1.429548853532913943e+00,3.531598636938289459e+00,3.041168784580224838e+02
2.815314332122336172e+00,1.344801582638250226e+00,5.861871921884044490e+00,4.457065852806240969e+02
3.153262754569877035e+00,2.157924402788516272e+00,6.970193111847409639e+00,4.357735425433497767e+02
2.712984375720570718e+00,1.596339104943992115e+00,3.745511277017075980e+00,4.531847791263332965e+02
2.136989384706166284e+00,2.935322110074651381e+00,3.839001417968756602e+00,4.160129718286456182e+02
2.565024126966350071e+00,1.509560626705826358e+00,5.895464061609236417e+00,3.380373467588919425e+02
3.810035585858102536e+00,1.362274098210544793e+00,6.523105890535170204e+00,3.320066367660446645e+02
2.471329041644752866e+00,2.147942863880881070e+00,4.801158953735797041e+00,3.833354571624556115e+02
2.647377258567844116e+00,2.472585590422478496e+00,4.004036344975244965e+00,3.569706220742093024e+02
3.802077762732343658e+00,2.682579455746597397e+00,6.313165813250532388e+00,3.989417710077171932e+02
3.587417994662395415e+00,1.170197731008104647e+00,3.112678480935266556e+00,4.695801894318975656e+02
3.596461162215713436e+00,1.089389736244111173e+00,6.706567827042928975e+00,4.333458762853337021e+02
3.064388170950542722e+00,2.018490608392846219e+00,4.600111021508748621e+00,3.711657422484453264e+02
2.374925512980023079e+00,2.698640761830979340e+00,5.178080874528884436e+00,3.459338566552624457e+02
3.530323294256131561e+00,2.552609987621792254e+00,3.441329662148465918e+00,3.949856776813239776e+02
3.111272162345013914e+00,1.073034819775316784e+00,5.563914423766046724e+00,4.096488041770635391e+02
2.170361623270947948e+00,1.140120969609579316e+00,4.271846514555122098e+00,4.795192667789373218e+02
2.195309302019365472e+00,1.180985650676748655e+00,6.209806265081120991e+00,3.008299631058342811e+02
3.200518386166590012e+00,2.574888370377295566e+00,5.698517796698997273e+00,4.322640636116949509e+02
2.444745839231216245e+00,1.696448683895532827e+00,3.693021978583500342e+00,4.670953714368892520e+02
2.201130656045485079e+00,2.916839334974536957e+00,6.547907880076149212e+00,3.253553667209678792e+02
2.704261199406507110e+00,1.126843555443740819e+00,5.620672833095474275e+00,3.472448947413236624e+02
2.724361026115402318e+00,1.667199292801168298e+00,5.741528482990334581e+00,4.494045550472811783e+02
3.465083990936859593e+00,2.190535652966735469e+00,6.273922599039902792e+00,4.590756667863342386e+02
3.746882175621006006e+00,1.287899478103493811e+00,5.846471485482730657e+00,4.987332606095693563e+02
3.690269090387951589e+00,2.316347108049530590e+00,4.582972125163715660e+00,4.586896351058153414e+02
2.789292567207509510e+00,1.316182447916178777e+00,3.210532268625367447e+00,4.776996657302746598e+02
2.574135200316169492e+00,2.508939521866760280e+00,4.448313041898439124e+00,3.756053798024222488e+02
3.783059018273958962e+00,1.487498687679196685e+00,5.131975235848244665e+00,3.870369193853067031e+02
2.425236250205272892e+00,1.448323295715828518e+00,6.353353840980088485e+00,4.818095089355904292e+02
2.143673792600071959e+00,1.132778870554310480e+00,4.772564910310102881e+00,4.434700466202729672e+02
2.896181706740453166e+00,1.239378356880781240e+00,3.934247235113899066e+00,4.403020382421518661e+02
3.667315184238983061e+00,2.703682090926553538e+00,5.794000517407796202e+00,3.764792964844369294e+02
3.680397144800687137e+00,2.067787290389408117e+00,6.160850169851416425e+00,3.886333229324800982e+02
3.418944238333871510e+00,2.276991106692219713e+00,6.983666365249579400e+00,3.642453583153541103e+02
2.690989070838568420e+00,1.644923663531008717e+00,6.596902207524760087e+00,3.620167901646415771e+02
3.923478420873750760e+00,2.232359299494144800e+00,4.371418241732454746e+00,3.330374276298251743e+02
2.591856655762764028e+00,1.966171671073822846e+00,5.343683557506757609e+00,4.143735381977363659e+02
2.297991939326066824e+00,2.453228148223608684e+00,3.573385408345439274e+00,4.828350696239889430e+02
2.082882229806709340e+00,1.651444435909131370e+00,4.357899738424707792e+00,4.564441275217954512e+02
3.349352428282722727e+00,1.718293338766025524e+00,4.524831487846571854e+00,4.832791688567732535e+02
2.652389327475271230e+00,2.979904989110166547e+00,3.852027121488944328e+00,3.681895806840679484e+02
3.882069753002221901e+00,2.536429073850442251e+00,5.184126394188783848e+00,3.705661517802778917e+02
2.662876083197049937e+00,1.535303264901324072e+00,6.035721118851340883e+00,4.931271971749659997e+02
2.988447139197034641e+00,2.365428373519845806e+00,3.033493506831614894e+00,3.481290028274182191e+02
3.731413316008310943e+00,2.843754271509098430e+00,6.865223870145828577e+00,4.737818422578841364e+02
3.847416080456100396e+00,1.097091423054628034e+00,3.878229108024782157e+00,4.197144048916550787e+02
3.071696393631435207e+00,2.221608592449796582e+00,6.846991342821707072e+00,4.915436550501935926e+02
3.309217145709283603e+00,2.298234274863161453e+00,4.066788149062078972e+00,3.603041398068612580e+02
2.525813786854617771e+00,1.386806943628520639e+00,6.152639902817943707e+00,3.121520386096556194e+02
2.259461931515123645e+00,2.166527829363411151e+00,6.337136491370754854e+00,4.548234070978678574e+02
3.862331693202946337e+00,1.685899252105854007e+00,4.688499188131510564e+00,4.512426900337985103e+02
2.058732961423590968e+00,1.151909761276593613e+00,3.796275900757739574e+00,4.576796682485670544e+02
3.109449761870852313e+00,1.045440328541956898e+00,5.234257458357388870e+00,4.226384258922123536e+02
2.409144651661355496e+00,2.092843425370072286e+00,4.122323354179652455e+00,4.048079242111914482e+02
2.630841710161610614e+00,1.610663555563673466e+00,6.474579175640679196e+00,3.154214774658988176e+02
3.519765218615021674e+00,1.374707227453570546e+00,3.365425140319297626e+00,3.469365011872710056e+02
2.978504950942681972e+00,2.187347424644702443e+00,3.382273572472142664e+00,3.179751825591504826e+02
