2.226939522612405131e+00,1.632308220021241763e+00,6.027942145447116040e+00,3.376999872248838983e+02
2.124414771103286803e+00,1.206589634760681706e+00,4.868522295558519453e+00,3.979752206761748994e+02
3.915081563386507479e+00,2.519643844325872184e+00,5.711197724549482047e+00,3.429383977991736856e+02
2.313083255692268470e+00,2.960751004704187395e+00,4.929307124096776960e+00,3.329239510502104054e+02
3.897433247840701220e+00,2.485009837146376022e+00,3.863053074533850939e+00,4.777684233700958885e+02
2.359546496723038178e+00,2.903894928633733663e+00,4.484737966513879570e+00,3.505604594562669831e+02
2.108725650819066821e+00,2.096609447583507979e+00,6.119190309426377539e+00,4.614539406076076489e+02
2.299527926527520361e+00,1.647416714139604554e+00,3.595494563914874764e+00,3.726694645505126573e+02
3.056916755522984364e+00,2.276234170652555733e+00,5.467757517656508526e+00,3.112980821938754161e+02
3.203532327171835004e+00,2.639354789776533483e+00,6.577893514670787312e+00,4.031876055367452523e+02
2.041356617510206028e+00,2.938534099444895631e+00,3.780318453761975395e+00,3.812957459900284221e+02
2.588407032513251771e+00,2.110671827916040133e+00,6.890235101660167061e+00,4.191415765340781263e+02
3.614521569236909038e+00,1.757651869158312952e+00,3.940264686526972593e+00,4.622160874573756928e+02
3.729114916741167463e+00,2.066953178901720811e+00,5.525965984702531308e+00,4.336298383681165092e+02
2.423921390609965698e+00,1.048960561664287416e+00,6.289784007877267769e+00,3.039051500339466543e+02
3.742985572257556903e+00,1.340084584737906148e+00,4.639710819524818675e+00,3.453603250687793889e+02
2.761612245058155501e+00,2.753122532243931886e+00,4.392866033215941712e+00,3.392688072571328348e+02
3.086595213397565374e+00,2.774439772973871676e+00,3.652349993937773931e+00,4.360701753878254863e+02
2.612775410958772415e+00,1.995028962357310753e+00,5.376834799618213978e+00,4.894401630625466169e+02
2.815162024136898200e+00,2.368900939446569431e+00,3.512175669576882875e+00,4.568280290112783177e+02
2.080967102378185274e+00,1.589577149729657357e+00,6.982939725303287659e+00,3.414761265838682220e+02
2.196476453601739376e+00,2.412465927656215037e+00,6.410601561993031439e+00,4.272321248318539233e+02
2.384569373819369620e+00,1.337058184984279752e+00,4.719137164527666073e+00,4.459204343328052573e+02
3.578693608666589032e+00,2.696764083591094430e+00,6.717744874290805690e+00,4.749905877621847594e+02
2.253374719890107958e+00,1.674056945419276410e+00,5.267385045759965578e+00,3.850186936688095329e+02
3.280241134575540674e+00,2.944155205362000594e+00,3.325080196058194382e+00,4.486904851085835162e+02
3.002361312658242021e+00,2.644192998976059528e+00,5.486381598559703754e+00,3.259786520330917483e+02
2.993745818336217557e+00,1.482018416558379625e+00,4.116578609678393619e+00,3.957355688551575099e+02
3.504754609558214273e+00,1.148080370200181832e+00,5.883829208974638014e+00,4.819534179473674840e+02
3.070925964379846995e+00,2.292948890943395046e+00,4.357636060323812899e+00,3.268834704681552807e+02
3.957678575680454003e+00,1.853044389682286575e+00,6.514052623660402830e+00,4.513707318220064053e+02
3.139339313689137878e+00,2.339627827514326075e+00,3.453821698797713502e+00,3.927206850670264089e+02
2.517474651478447178e+00,1.081916975787398316e+00,6.462688795567130384e+00,3.197237496364527374e+02
3.408550582207487523e+00,2.796706842273163574e+00,3.277535837741284208e+00,4.359520034993952322e+02
3.694924196102590042e+00,2.218014011019897147e+00,4.546258297405786131e+00,3.860069436283173445e+02
2.692156842791081139e+00,1.265980452227194464e+00,5.068583743173712186e+00,3.126432962731077509e+02
2.498715414821197189e+00,1.600134145202896541e+00,5.936300676094084849e+00,3.759739576327406780e+02
2.929034869330412238e+00,2.444984035244368137e+00,5.778730927841877474e+00,3.993016660357409364e+02
3.995307765642274855e+00,2.022122600175166873e+00,6.071716251855264090e+00,3.636180240633347580e+02
3.386118028574618855e+00,1.189425677459347019e+00,4.250245212519121019e+00,4.979841475610160160e+02
3.629428442672015365e+00,2.735068183763040395e+00,6.138002610878686482e+00,4.292701101615223820e+02
3.453846549672005661e+00,1.531561953025809775e+00,5.726493265014401146e+00,4.732550233958752415e+02
